ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
60,MM,MM,Aungthapye,24.757000,96.331000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
61,MM,MM,Panunchaung,22.933000,93.655000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
62,MM,MM,Thandaung Town,19.066700,96.683300,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
63,MM,MM,Haungkhayaing,16.917000,97.705000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
64,MM,MM,Taungoo Town,18.941000,96.432000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
65,MM,MM,Sezongone,19.235000,96.283000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
66,MM,MM,Kyauklongyi,18.795000,95.251000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
67,MM,MM,Taunglae village,18.900000,95.499000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
68,MM,MM,Shwedaung Town,18.709000,95.212000,An. stephensi,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
69,MM,MM,Eindayaza,14.667000,98.066000,An. stephensi,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",3,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
70,MM,MM,Michaunglaung,14.668000,98.150000,An. stephensi,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",0,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
71,MM,MM,Ohnbinkwin,14.617000,97.983000,An. stephensi,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",20,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
72,MM,MM,Thaechaung,14.633000,97.932000,An. stephensi,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",6,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
73,MM,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,NR,ADULTS STAGE,1992,OCTOBER,1993,JULY,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",291,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
74,MM,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,NR,ADULTS STAGE,1992,OCTOBER,1992,OCTOBER,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",0,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
75,MM,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,NR,ADULTS STAGE,1993,JANUARY,1993,JANUARY,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",NR,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
76,MM,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,NR,INMATURE AND ADULT STAGES,1993,APRIL,1993,APRIL,"larval collection, human baited net trap, man baited, animal baited net trap",NR,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
77,MM,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,NR,ADULTS STAGE,1993,APRIL,1993,APRIL,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",0,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
78,IN,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,INMATURE STAGES,1996,SEPTEMBER,1996,SEPTEMBER,larval collection,NR,NR,NR,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
78,SD,SD,Port Sudan,19.610536,37.132241,An. stephensi,NR,INMATURE STAGES,2016,OCTOBER,2018,JANUARY,Dipping method,36,Construction water tanks,DNA sequencing,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,World Health Organization,invasive
79,IN,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,INMATURE STAGES,1996,OCTOBER,1996,OCTOBER,larval collection,NR,NR,NR,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
79,SD,SD,Tokar,18.426009,37.718727,An. stephensi,NR,INMATURE STAGES,2016,OCTOBER,2018,FEBRUARY,Dipping method,93,Construction water tanks,DNA sequencing,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,World Health Organization,invasive
80,IN,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,INMATURE STAGES,1996,NOVEMBER,1996,NOVEMBER,larval collection,NR,NR,NR,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
80,SD,SD,Abu Alnaja,14.068647,35.337894,An. stephensi,NR,INMATURE STAGES,2016,SEPTEMBER,2016,DECEMBER,Dipping method,3,Stagnant rain water,DNA sequencing,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,World Health Organization,invasive
81,IN,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,INMATURE STAGES,1996,DECEMBER,1996,DECEMBER,larval collection,NR,NR,NR,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
81,SD,SD,Daim Bakur,14.015496,35.397353,An. stephensi,NR,INMATURE STAGES,2016,SEPTEMBER,2016,DECEMBER,Dipping method,5,Stagnant rain water,DNA sequencing,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,World Health Organization,invasive
82,PK,PK,Wadja Ghora,32.318000,69.592000,An. stephensi,NR,ADULTS STAGE,1989,SEPTEMBER,1989,SEPTEMBER,"house resting inside, outlet window trap",NR,NR,NR,"Bouma, M.J., Parvez, S.D., Nesbit, R. and Winkler, A.M. (1996).  Malaria control using permethrin applied to tents of nomadic Afghan refugees in northern Pakistan. Bulletin of the World Health Organization, 74(4):413-21",https://www.ncbi.nlm.nih.gov/pubmed/8823964," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
83,IN,IN,G.M. Nagar colony,17.358000,78.490000,An. stephensi,NR,INMATURE STAGES,1989,JULY,1989,JULY,larval collection,NR,NR,NR,"Khan, M.M., Kareem, M.A. and Rao, G.K. (1989).  Laboratory diagnosis of malaria infection and its natural history in an urban pocket of Hyderabad City. Indian Journal of Malariology, 26(4):215-8",https://www.ncbi.nlm.nih.gov/pubmed/2699866," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
84,IN,IN,Kanchanbagh,17.333100,78.506400,An. stephensi,NR,INMATURE STAGES,1989,JULY,1989,JULY,larval collection,NR,NR,NR,"Khan, M.M., Kareem, M.A. and Rao, G.K. (1989).  Laboratory diagnosis of malaria infection and its natural history in an urban pocket of Hyderabad City. Indian Journal of Malariology, 26(4):215-8",https://www.ncbi.nlm.nih.gov/pubmed/2699866," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
85,PK,PK,Azakhel,33.799000,71.616000,An. stephensi,NR,ADULTS STAGE,1993,JANUARY,1994,DECEMBER,animal baited net,15387,NR,NR,"Rowland, M., Hewitt, S., Durrani, N., Bano, N. and Wirtz, R. (1997).  Transmission and control of vivax malaria in Afghan refugee settlements in Pakistan. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(3):252-5",https://www.ncbi.nlm.nih.gov/pubmed/9231188," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
86,PK,PK,"Treated (SC) villages (Bhoepur, Chak-6 & 8, Kurlke)",31.612000,73.982000,An. stephensi,NR,ADULTS STAGE,1997,MAY,1997,MAY,"house resting inside, animal shed resting, animal biting,",NR,NR,NR,"Rowland, M., Mahmood, P., Iqbal, J., Carneiro, I. and Chavasse, D. (2000).  Indoor residual spraying with alphacypermethrin controls malaria in Pakistan: a community-randomized trial. Tropical Medicine & International Health, 5(7):472-81",https://www.ncbi.nlm.nih.gov/pubmed/10964269," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
87,PK,PK,"Treated (SC) villages (Bhoepur, Chak-6 & 8, Kurlke)",31.612000,73.982000,An. stephensi,NR,ADULTS STAGE,1997,JUNE,1997,JUNE,"house resting inside, animal shed resting, animal biting,",NR,NR,NR,"Rowland, M., Mahmood, P., Iqbal, J., Carneiro, I. and Chavasse, D. (2000).  Indoor residual spraying with alphacypermethrin controls malaria in Pakistan: a community-randomized trial. Tropical Medicine & International Health, 5(7):472-81",https://www.ncbi.nlm.nih.gov/pubmed/10964269," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
